1,66340986809966  1,50219833903273  25388  30  50
1,64875427454812  1,48754274548119  25393  30  50
1,63409868099658  1,47288715192965  25398  30  50
1,61944308744504  1,45578895945286  25403  30  50
1,6047874938935  1,44113336590132  25408  30  50
1,59013190034196  1,42403517342452  25417  30  50
1,57547630679042  1,40937957987298  25422  30  50
1,55837811431363  1,39228138739619  25427  30  50
1,54372252076209  1,37518319491939  25432  30  50
1,52906692721055  1,36052760136786  25437  30  50
1,51196873473376  1,34342940889106  25442  30  50
1,49731314118222  1,32633121641426  25447  30  50
1,48265754763068  1,31167562286273  25456  30  50
1,46555935515388  1,29457743038593  25461  30  50
1,45090376160234  1,27747923790914  25467  30  50
1,43624816805081  1,2628236443576  25472  30  50
1,41914997557401  1,2457254518808  25477  30  50
1,40449438202247  1,22862725940401  25482  30  50
1,38739618954568  1,21152906692721  25487  30  50
1,37274059599414  1,19443087445042  25496  30  50
1,35564240351734  1,17977528089888  25501  30  50
1,33854421104055  1,16267708842208  25506  30  50
1,32388861748901  1,14557889594529  25511  31  80
1,30679042501221  1,12848070346849  25518  31  80
1,29213483146067  1,1113825109917  25523  31  80
1,27503663898388  1,0942843185149  25529  31  80
1,25793844650708  1,0771861260381  25538  31  80
1,24328285295554  1,06008793356131  25543  31  80
1,22618466047875  1,04298974108451  25548  31  80
1,20908646800195  1,02589154860772  25553  31  80
1,19198827552516  1,00879335613092  25558  31  80
1,17733268197362  0,991695163654128  25563  31  80
1,16023448949682  0,974596971177333  25568  31  80
1,14313629702003  0,957498778700537  25577  31  80
1,12603810454323  0,940400586223742  25582  31  80
1,10893991206644  0,923302393746947  25587  31  80
1,09184171958964  0,906204201270151  25592  31  80
1,07474352711285  0,889106008793356  25597  31  80
1,06008793356131  0,872007816316561  25602  31  80
1,04298974108451  0,852467024914509  25607  31  80
1,02589154860772  0,835368832437714  25616  31  80
1,00879335613092  0,818270639960918  25622  31  80
0,991695163654128  0,801172447484123  25627  31  80
0,974596971177333  0,784074255007328  25632  31  80
0,957498778700537  0,764533463605276  25637  31  80
0,940400586223742  0,747435271128481  25642  31  80
0,923302393746947  0,730337078651685  25647  31  80
0,906204201270151  0,71323888617489  25656  31  80
0,8866634098681  0,693698094772838  25661  31  80
0,869565217391304  0,676599902296043  25666  31  80
0,852467024914509  0,659501709819248  25671  31  80
0,835368832437714  0,642403517342452  25676  31  80
0,818270639960918  0,622862725940401  25681  31  80
0,801172447484123  0,605764533463605  25686  31  80
0,784074255007328  0,58866634098681  25695  31  80
0,766976062530532  0,569125549584758  25700  31  80
0,747435271128481  0,552027357107963  25705  31  80
0,730337078651685  0,534929164631168  25710  31  80
0,71323888617489  0,515388373229116  25715  32  10
0,696140693698095  0,49829018075232  25722  32  10
0,676599902296043  0,478749389350269  25727  32  10
0,659501709819248  0,461651196873473  25736  32  10
0,642403517342452  0,444553004396678  25741  32  10
0,625305324865657  0,425012212994626  25746  32  10
0,605764533463605  0,407914020517831  25751  32  10
0,58866634098681  0,388373229115779  25756  32  10
0,571568148510015  0,371275036638984  25761  32  10
0,552027357107963  0,354176844162189  25766  32  10
0,534929164631168  0,334636052760137  25775  32  10
0,517830972154372  0,317537860283341  25780  32  10
0,49829018075232  0,29799706888129  25786  32  10
0,481191988275525  0,280898876404494  25791  32  10
0,46409379579873  0,261358085002443  25796  32  10
0,444553004396678  0,244259892525647  25801  32  10
0,427454811919883  0,224719101123595  25806  32  10
0,407914020517831  0,2076209086468  25815  32  10
0,390815828041036  0,188080117244748  25820  32  10
0,37371763556424  0,170981924767953  25825  32  10
0,354176844162189  0,153883732291158  25830  32  10
0,337078651685393  0,134342940889106  25835  32  10
0,317537860283341  0,117244748412311  25840  32  10
0,300439667806546  0,0977039570102589  25845  32  10
0,283341475329751  0,0806057645334636  25854  32  10
0,263800683927699  0,0610649731314118  25859  32  10
0,246702491450904  0,0439667806546165  25864  32  10
0,227161700048852  0,0244259892525647  25869  32  10
0,210063507572057  0,00732779677576942  25874  32  10
0,190522716170005  -0,00977039570102589  25879  32  10
0,17342452369321  -0,0268685881778212  25884  32  10
0,153883732291158  -0,046409379579873  25893  32  10
0,136785539814362  -0,0635075720566683  25898  32  10
0,117244748412311  -0,0830483634587201  25904  32  10
0,100146555935515  -0,100146555935515  25909  32  10
0,0830483634587201  -0,119687347337567  25914  32  10
0,0635075720566683  -0,136785539814362  25919  32  10
0,046409379579873  -0,156326331216414  25924  32  10
0,0268685881778212  -0,17342452369321  25933  32  10
0,00977039570102589  -0,192965315095261  25938  32  10
-0,00732779677576942  -0,210063507572057  25943  32  10
-0,0244259892525647  -0,229604298974108  25948  32  10
-0,0439667806546165  -0,246702491450904  25954  32  10
-0,0610649731314118  -0,263800683927699  25959  32  10
-0,0806057645334636  -0,283341475329751  25964  32  10
-0,0977039570102589  -0,300439667806546  25973  32  10
-0,117244748412311  -0,319980459208598  25978  32  10
-0,134342940889106  -0,337078651685393  25983  32  10
-0,153883732291158  -0,356619443087445  25988  32  10
-0,170981924767953  -0,37371763556424  25993  32  10
-0,190522716170005  -0,390815828041036  25998  32  10
-0,2076209086468  -0,410356619443087  26003  32  10
-0,227161700048852  -0,427454811919883  26012  32  10
-0,244259892525647  -0,446995603321935  26017  32  10
-0,263800683927699  -0,46409379579873  26022  32  10
-0,280898876404494  -0,481191988275525  26027  32  10
-0,300439667806546  -0,500732779677577  26032  32  10
-0,317537860283341  -0,517830972154372  26037  32  10
-0,334636052760137  -0,537371763556424  26042  32  10
-0,354176844162189  -0,554469956033219  26051  32  10
-0,371275036638984  -0,571568148510015  26056  32  10
-0,390815828041036  -0,591108939912066  26061  32  10
-0,407914020517831  -0,608207132388862  26066  32  10
-0,427454811919883  -0,625305324865657  26072  32  10
-0,444553004396678  -0,644846116267709  26077  32  10
-0,461651196873473  -0,661944308744504  26082  32  10
-0,481191988275525  -0,6790425012213  26091  32  10
-0,49829018075232  -0,696140693698095  26096  32  10
-0,517830972154372  -0,715681485100147  26101  32  10
-0,534929164631168  -0,732779677576942  26106  32  10
-0,552027357107963  -0,749877870053737  26111  32  10
-0,571568148510015  -0,766976062530532  26116  32  10
-0,58866634098681  -0,786516853932584  26122  32  10
-0,605764533463605  -0,80361504640938  26131  32  10
-0,625305324865657  -0,820713238886175  26136  32  10
-0,642403517342452  -0,83781143136297  26141  32  10
-0,659501709819248  -0,854909623839766  26146  32  10
-0,6790425012213  -0,872007816316561  26151  32  10
-0,696140693698095  -0,891548607718613  26156  32  10
-0,71323888617489  -0,908646800195408  26161  32  10
-0,732779677576942  -0,925744992672203  26170  32  10
-0,749877870053737  -0,942843185148998  26175  32  10
-0,766976062530532  -0,959941377625794  26180  32  10
-0,784074255007328  -0,977039570102589  26185  32  10
-0,80361504640938  -0,994137762579384  26191  32  10
-0,820713238886175  -1,01123595505618  26196  32  10
-0,83781143136297  -1,02833414753298  26201  32  10
-0,854909623839766  -1,04543234000977  26210  32  10
-0,872007816316561  -1,06253053248657  26215  32  10
-0,891548607718613  -1,07962872496336  26220  32  10
-0,908646800195408  -1,09672691744016  26225  32  10
-0,925744992672203  -1,11382510991695  26230  32  10
-0,942843185148998  -1,13092330239375  26235  32  10
-0,959941377625794  -1,14802149487054  26241  32  10
-0,977039570102589  -1,16267708842208  26250  32  10
-0,994137762579384  -1,17977528089888  26256  32  10
-1,01123595505618  -1,19687347337567  26261  32  10
-1,02833414753298  -1,21397166585247  26266  32  10
-1,04543234000977  -1,23106985832926  26271  32  10
-1,06253053248657  -1,2457254518808  26276  32  10
-1,07962872496336  -1,2628236443576  26281  32  10
-1,09672691744016  -1,27992183683439  26290  32  10
-1,11382510991695  -1,29702002931119  26295  32  10
-1,13092330239375  -1,31167562286273  26300  32  10
-1,14802149487054  -1,32877381533952  26305  32  10
-1,16511968734734  -1,34587200781632  26310  32  10
-1,18221787982413  -1,36052760136786  26315  32  10
-1,19931607230093  -1,37762579384465  26320  32  10
-1,21641426477772  -1,39228138739619  26329  32  10
-1,23351245725452  -1,40937957987298  26334  32  10
-1,25061064973131  -1,42403517342452  26339  32  10
-1,26526624328285  -1,44113336590132  26344  32  10
-1,28236443575965  -1,45578895945286  26349  32  10
-1,29946262823644  -1,47288715192965  26354  32  10
-1,31656082071324  -1,48754274548119  26359  32  10
-1,33121641426478  -1,50464093795799  26368  32  10
-1,34831460674157  -1,51929653150953  26374  32  10
-1,36541279921837  -1,53395212506106  26379  32  10
-1,38006839276991  -1,55105031753786  26384  32  10
-1,3971665852467  -1,5657059110894  26389  32  10
-1,4142647777235  -1,58036150464094  26394  32  10
-1,42892037127504  -1,59745969711773  26399  32  10
-1,44601856375183  -1,61211529066927  26408  32  10
-1,46067415730337  -1,62677088422081  26413  32  10
-1,47777234978017  -1,64142647777235  26418  32  10
-1,4924279433317  -1,65608207132389  26424  32  10
-1,5095261358085  -1,67318026380068  26429  32  10
-1,52418172936004  -1,68783585735222  26434  32  10
-1,54127992183683  -1,70249145090376  26440  32  10
-1,55593551538837  -1,7171470444553  26449  32  10
-1,57303370786517  -1,73180263800684  26454  32  10
-1,58768930141671  -1,74645823155838  26459  32  10
-1,60234489496825  -1,76111382510992  26464  32  10
-1,61944308744504  -1,77576941866146  26469  32  10
-1,63409868099658  -1,79042501221299  26475  32  10
-1,64875427454812  -1,80263800683928  26480  32  10
-1,66340986809966  -1,81729360039082  26489  32  10
-1,68050806057645  -1,83194919394235  26494  32  10
-1,69516365412799  -1,84660478749389  26499  32  10
-1,70981924767953  -1,86126038104543  26504  32  10
-1,72447484123107  -1,87347337567171  26509  32  10
-1,73913043478261  -1,88812896922325  26514  32  10
-1,75378602833415  -1,90278456277479  26519  32  10
-1,76844162188569  -1,91499755740107  26529  32  10
-1,78309721543723  -1,92965315095261  26534  32  10
-1,79775280898876  -1,94430874450415  26539  32  10
-1,8124084025403  -1,95652173913043  26544  32  10
-1,82706399609184  -1,97117733268197  26549  32  10
-1,84171958964338  -1,98339032730826  26554  32  10
-1,85637518319492  -1,99804592085979  26560  32  10
-1,87103077674646  -2,01025891548608  26569  32  10
-1,88324377137274  -2,02247191011236  26574  32  10
-1,89789936492428  -2,0371275036639  26579  32  10
-1,91255495847582  -2,04934049829018  26584  32  10
-1,92721055202736  -2,06155349291646  26589  32  10
-1,93942354665364  -2,076209086468  26594  32  10
-1,95407914020518  -2,08842208109428  26599  32  10
-1,96873473375672  -2,10063507572057  26608  32  10
-1,980947728383  -2,11284807034685  26613  32  10
-1,99560332193454  -2,12506106497313  26618  32  10
-2,00781631656082  -2,13727405959941  26623  32  10
-2,02247191011236  -2,1494870542257  26628  32  10
-2,03468490473864  -2,16170004885198  26633  32  10
-2,04934049829018  -2,17391304347826  26638  32  10
-2,06155349291646  -2,18612603810454  26647  32  10
-2,076209086468  -2,19833903273083  26652  32  10
-2,08842208109428  -2,21055202735711  26657  32  10
-2,10063507572057  -2,22276502198339  26662  32  10
-2,11529066927211  -2,23497801660967  26667  32  10
-2,12750366389839  -2,2447484123107  26672  32  10
-2,13971665852467  -2,25696140693698  26677  32  10
-2,15192965315095  -2,26917440156326  26686  32  10
-2,16414264777724  -2,27894479726429  26691  32  10
-2,17635564240352  -2,29115779189057  26696  32  10
-2,19101123595506  -2,30337078651685  26701  32  10
-2,20322423058134  -2,31314118221788  26706  32  10
-2,21543722520762  -2,32535417684416  26711  32  10
-2,2276502198339  -2,33512457254519  26716  33  255
-2,23742061553493  -2,34489496824621  26730  33  255
-2,24963361016121  -2,3571079628725  26737  33  255
-2,26184660478749  -2,36687835857352  26745  33  255
-2,27405959941378  -2,3790913531998  26750  33  255
-2,28627259404006  -2,38886174890083  26755  33  255
-2,29848558866634  -2,39863214460186  26762  33  255
-2,30825598436737  -2,40840254030288  26767  33  255
-2,32046897899365  -2,41817293600391  26776  33  255
-2,33268197361993  -2,42794333170493  26781  33  255
-2,34245236932096  -2,44015632633122  26786  33  255
-2,35466536394724  -2,44992672203224  26791  33  255
-2,36443575964827  -2,45969711773327  26796  33  255
-2,37664875427455  -2,46946751343429  26801  33  255
-2,38641914997557  -2,47679531021006  26806  33  255
-2,39863214460186  -2,48656570591109  26815  33  255
-2,40840254030288  -2,49633610161212  26820  33  255
-2,41817293600391  -2,50610649731314  26825  33  255
-2,43038593063019  -2,51587689301417  26830  33  255
-2,44015632633122  -2,52320468978994  26835  33  255
-2,44992672203224  -2,53297508549096  26840  33  255
-2,45969711773327  -2,54274548119199  26845  33  255
-2,47191011235955  -2,55007327796776  26854  33  255
-2,48168050806058  -2,55984367366878  26859  33  255
-2,4914509037616  -2,56717147044455  26864  33  255
-2,50122129946263  -2,57694186614558  26869  33  255
-2,51099169516365  -2,58426966292135  26874  33  255
-2,52076209086468  -2,59404005862237  26879  33  255
-2,53053248656571  -2,60136785539814  26884  33  255
-2,53786028334148  -2,60869565217391  26893  33  255
-2,5476306790425  -2,61846604787494  26898  33  255
-2,55740107474353  -2,62579384465071  26903  33  255
-2,56717147044455  -2,63312164142648  26908  33  255
-2,57694186614558  -2,64044943820225  26913  33  255
-2,58426966292135  -2,64777723497802  26918  33  255
-2,59404005862237  -2,65510503175379  26923  33  255
-2,60136785539814  -2,66243282852956  26932  33  255
-2,61113825109917  -2,66976062530533  26937  33  255
-2,6209086468002  -2,67708842208109  26942  33  255
-2,62823644357596  -2,68441621885686  26947  33  255
-2,63556424035173  -2,69174401563263  26952  33  255
-2,64533463605276  -2,6990718124084  26957  33  255
-2,65266243282853  -2,70395701025892  26963  33  255
-2,6599902296043  -2,71128480703468  26972  33  255
-2,66976062530533  -2,71861260381045  26977  33  255
-2,67708842208109  -2,72349780166097  26982  33  255
-2,68441621885686  -2,73082559843674  26987  33  255
-2,69174401563263  -2,73571079628725  26992  33  255
-2,6990718124084  -2,74303859306302  26997  33  255
-2,70639960918417  -2,74792379091353  27002  33  255
-2,71372740595994  -2,7552515876893  27011  33  255
-2,72105520273571  -2,76013678553981  27017  33  255
-2,72838299951148  -2,76502198339033  27022  33  255
-2,73571079628725  -2,76990718124084  27027  33  255
-2,74303859306302  -2,77723497801661  27032  33  255
-2,75036638983879  -2,78212017586712  27037  33  255
-2,7552515876893  -2,78700537371764  27042  33  255
-2,76257938446507  -2,79189057156815  27051  33  255
-2,76990718124084  -2,79677576941866  27056  33  255
-2,77479237909135  -2,80166096726917  27061  33  255
-2,78212017586712  -2,80654616511969  27066  33  255
-2,78700537371764  -2,8114313629702  27072  33  255
-2,79433317049341  -2,81631656082071  27077  33  255
-2,79921836834392  -2,82120175867123  27082  33  255
-2,80654616511969  -2,82364435759648  27091  33  255
-2,8114313629702  -2,828529555447  27097  33  255
-2,81631656082071  -2,83341475329751  27103  33  255
-2,82120175867123  -2,83585735222277  27109  33  255
-2,828529555447  -2,84074255007328  27115  33  255
-2,83341475329751  -2,84318514899853  27120  33  255
-2,83829995114802  -2,84807034684905  27125  33  255
-2,84318514899853  -2,8505129457743  27134  33  255
-2,84807034684905  -2,85539814362482  27139  33  255
-2,85295554469956  -2,85784074255007  27144  33  255
-2,85784074255007  -2,86028334147533  27149  33  255
-2,86272594040059  -2,86516853932584  27154  33  255
-2,8676111382511  -2,8676111382511  27159  33  255
-2,87005373717636  -2,87005373717636  27165  33  255
-2,87493893502687  -2,87249633610161  27174  33  255
-2,87982413287738  -2,87493893502687  27180  33  255
-2,88470933072789  -2,87738153395212  27185  33  255
-2,88715192965315  -2,87982413287738  27190  33  255
-2,89203712750366  -2,88226673180264  27195  33  255
-2,89447972642892  -2,88470933072789  27200  33  255
-2,89936492427943  -2,88715192965315  27205  33  255
-2,90180752320469  -2,88715192965315  27214  33  255
-2,9066927210552  -2,88959452857841  27219  33  255
-2,90913531998046  -2,89203712750366  27224  33  255
-2,91157791890572  -2,89203712750366  27229  33  255
-2,91402051783097  -2,89447972642892  27234  33  255
-2,91890571568148  -2,89692232535418  27239  33  255
-2,92134831460674  -2,89692232535418  27244  33  255
-2,923790913532  -2,89936492427943  27253  33  255
-2,92623351245725  -2,89936492427943  27258  33  255
-2,92867611138251  -2,89936492427943  27264  33  255
-2,93111871030777  -2,90180752320469  27269  33  255
-2,93356130923302  -2,90180752320469  27274  33  255
-2,93600390815828  -2,90180752320469  27279  33  255
-2,93600390815828  -2,90180752320469  27288  33  255
-2,93844650708354  -2,90180752320469  27293  33  255
-2,94088910600879  -2,90180752320469  27298  33  255
-2,94333170493405  -2,90425012212995  27303  33  255
-2,94333170493405  -2,90180752320469  27308  33  255
-2,94577430385931  -2,90180752320469  27313  33  255
-2,94577430385931  -2,90180752320469  27322  33  255
-2,94821690278456  -2,90180752320469  27327  33  255
-2,94821690278456  -2,90180752320469  27332  33  255
-2,95065950170982  -2,90180752320469  27337  33  255
-2,95065950170982  -2,89936492427943  27342  33  255
-2,95065950170982  -2,89936492427943  27348  33  255
-2,95310210063508  -2,89936492427943  27357  33  255
-2,95310210063508  -2,89692232535418  27362  33  255
-2,95310210063508  -2,89692232535418  27367  33  255
-2,95310210063508  -2,89447972642892  27372  33  255
-2,95310210063508  -2,89447972642892  27377  33  255
-2,95310210063508  -2,89203712750366  27382  33  255
-2,95310210063508  -2,88959452857841  27391  33  255
-2,95310210063508  -2,88959452857841  27396  33  255
-2,95310210063508  -2,88715192965315  27401  33  255
-2,95310210063508  -2,88470933072789  27406  33  255
-2,95310210063508  -2,88226673180264  27411  33  255
-2,95065950170982  -2,87982413287738  27416  33  255
-2,95065950170982  -2,87738153395212  27425  33  255
-2,95065950170982  -2,87493893502687  27430  33  255
-2,94821690278456  -2,87249633610161  27435  33  255
-2,94821690278456  -2,87005373717636  27440  33  255
-2,94577430385931  -2,8676111382511  27445  33  255
-2,94577430385931  -2,86516853932584  27450  33  255
-2,94333170493405  -2,86272594040059  27459  33  255
-2,94333170493405  -2,85784074255007  27464  33  255
-2,94088910600879  -2,85539814362482  27469  33  255
-2,93844650708354  -2,85295554469956  27474  33  255
-2,93600390815828  -2,84807034684905  27479  33  255
-2,93600390815828  -2,84562774792379  27484  33  255
-2,93356130923302  -2,84074255007328  27493  33  255
-2,93111871030777  -2,83829995114802  27498  33  255
-2,92867611138251  -2,83341475329751  27503  33  255
-2,92623351245725  -2,828529555447  27508  33  255
-2,923790913532  -2,82608695652174  27513  33  255
-2,92134831460674  -2,82120175867123  27518  33  255
-2,91890571568148  -2,81631656082071  27528  33  255
-2,91402051783097  -2,8114313629702  27534  33  255
-2,91157791890572  -2,80654616511969  27539  33  255
-2,90913531998046  -2,80166096726917  27544  33  255
-2,9066927210552  -2,79921836834392  27549  33  255
-2,90180752320469  -2,79189057156815  27554  33  255
-2,89936492427943  -2,78700537371764  27563  33  255
-2,89447972642892  -2,78212017586712  27568  33  255
-2,89203712750366  -2,77723497801661  27573  33  255
-2,88715192965315  -2,7723497801661  27578  33  255
-2,88470933072789  -2,76746458231558  27584  33  255
-2,87982413287738  -2,76013678553981  27589  33  255
-2,87493893502687  -2,7552515876893  27598  33  255
-2,87005373717636  -2,75036638983879  27603  33  255
-2,8676111382511  -2,74303859306302  27608  33  255
-2,86272594040059  -2,73815339521251  27613  33  255
-2,85784074255007  -2,73082559843674  27618  33  255
-2,85295554469956  -2,72594040058622  27623  33  255
-2,84807034684905  -2,71861260381045  27632  33  255
-2,84318514899853  -2,71372740595994  27638  33  255
-2,83829995114802  -2,70639960918417  27643  33  255
-2,83341475329751  -2,6990718124084  27648  33  255
-2,828529555447  -2,69174401563263  27653  33  255
-2,82120175867123  -2,68685881778212  27658  33  255
-2,81631656082071  -2,67953102100635  27667  33  255
-2,8114313629702  -2,67220322423058  27673  33  255
-2,80654616511969  -2,66487542745481  27678  33  255
-2,79921836834392  -2,65754763067904  27684  33  255
-2,79433317049341  -2,65021983390327  27689  33  255
-2,78700537371764  -2,6428920371275  27694  33  255
-2,78212017586712  -2,63556424035173  27703  33  255
-2,77479237909135  -2,62579384465071  27708  33  255
-2,76990718124084  -2,61846604787494  27713  33  255
-2,76257938446507  -2,61113825109917  27718  34  50
-2,7552515876893  -2,6038104543234  27724  34  50
-2,75036638983879  -2,59404005862237  27729  34  50
-2,74303859306302  -2,5867122618466  27738  34  50
-2,73571079628725  -2,57938446507084  27743  34  50
-2,72838299951148  -2,56961406936981  27748  34  50
-2,72105520273571  -2,56228627259404  27753  34  50
-2,71372740595994  -2,55251587689301  27758  34  50
-2,70639960918417  -2,54518808011724  27763  34  50
-2,6990718124084  -2,53541768441622  27772  34  50
-2,69174401563263  -2,52564728871519  27777  34  50
-2,68441621885686  -2,51831949193942  27782  34  50
-2,67708842208109  -2,5085490962384  27787  34  50
-2,66976062530533  -2,49877870053737  27792  34  50
-2,6599902296043  -2,48900830483635  27797  34  50
-2,65266243282853  -2,47923790913532  27806  34  50
-2,64533463605276  -2,46946751343429  27811  34  50
-2,63556424035173  -2,45969711773327  27816  34  50
-2,62823644357596  -2,44992672203224  27821  34  50
-2,6209086468002  -2,44015632633122  27826  34  50
-2,61113825109917  -2,43038593063019  27831  34  50
-2,60136785539814  -2,42061553492916  27840  34  50
-2,59404005862237  -2,41084513922814  27845  34  50
-2,58426966292135  -2,40107474352711  27850  34  50
-2,57694186614558  -2,39130434782609  27855  34  50
-2,56717147044455  -2,3790913531998  27860  34  50
-2,55740107474353  -2,36932095749878  27865  34  50
-2,5476306790425  -2,35955056179775  27874  34  50
-2,53786028334148  -2,34733756717147  27879  34  50
-2,53053248656571  -2,33756717147044  27884  34  50
-2,52076209086468  -2,32779677576942  27889  34  50
-2,51099169516365  -2,31558378114314  27894  34  50
-2,50122129946263  -2,30581338544211  27899  34  50
-2,4914509037616  -2,29360039081583  27908  34  50
-2,48168050806058  -2,28138739618955  27913  34  50
-2,47191011235955  -2,27161700048852  27918  34  50
-2,45969711773327  -2,25940400586224  27923  34  50
-2,44992672203224  -2,24719101123596  27928  34  50
-2,44015632633122  -2,23742061553493  27933  34  50
-2,43038593063019  -2,22520762090865  27942  34  50
-2,41817293600391  -2,21299462628236  27947  34  50
-2,40840254030288  -2,20078163165608  27953  34  50
-2,39863214460186  -2,1885686370298  27958  34  50
-2,38641914997557  -2,17635564240352  27963  34  50
-2,37664875427455  -2,16414264777724  27968  34  50
-2,36443575964827  -2,15192965315095  27977  34  50
-2,35466536394724  -2,13971665852467  27982  34  50
-2,34245236932096  -2,12750366389839  27987  34  50
-2,33268197361993  -2,11529066927211  27992  34  50
-2,32046897899365  -2,10307767464582  27997  34  50
-2,30825598436737  -2,09086468001954  28003  34  50
-2,29848558866634  -2,07865168539326  28012  34  50
-2,28627259404006  -2,06399609184172  28017  34  50
-2,27405959941378  -2,05178309721544  28022  34  50
-2,26184660478749  -2,03957010258915  28027  34  50
-2,24963361016121  -2,02735710796287  28032  34  50
-2,23742061553493  -2,01270151441133  28038  34  50
-2,2276502198339  -2,00048851978505  28047  34  50
-2,21543722520762  -1,98583292623351  28052  34  50
-2,20322423058134  -1,97361993160723  28058  34  50
-2,19101123595506  -1,95896433805569  28063  34  50
-2,17635564240352  -1,94675134342941  28068  34  50
-2,16414264777724  -1,93209574987787  28074  34  50
-2,15192965315095  -1,91988275525159  28083  34  50
-2,13971665852467  -1,90522716170005  28089  34  50
-2,12750366389839  -1,89057156814851  28094  34  50
-2,11529066927211  -1,87835857352223  28099  34  50
-2,10063507572057  -1,86370297997069  28105  34  50
-2,08842208109428  -1,84904738641915  28110  34  50
-2,076209086468  -1,83439179286761  28119  34  50
-2,06155349291646  -1,82217879824133  28125  34  50
-2,04934049829018  -1,80752320468979  28130  34  50
-2,03468490473864  -1,79286761113825  28136  34  50
-2,02247191011236  -1,77821201758671  28141  34  50
-2,00781631656082  -1,76355642403517  28146  34  50
-1,99560332193454  -1,74890083048363  28155  34  50
-1,980947728383  -1,7342452369321  28160  34  50
-1,96873473375672  -1,71958964338056  28165  34  50
-1,95407914020518  -1,70493404982902  28171  34  50
-1,93942354665364  -1,69027845627748  28176  34  50
-1,92721055202736  -1,67562286272594  28181  34  50
-1,91255495847582  -1,6609672691744  28190  34  50
-1,89789936492428  -1,64631167562286  28196  34  50
-1,88324377137274  -1,62921348314607  28201  34  50
-1,87103077674646  -1,61455788959453  28206  34  50
-1,85637518319492  -1,59990229604299  28211  34  50
-1,84171958964338  -1,58524670249145  28216  34  50
-1,82706399609184  -1,57059110893991  28225  34  50
-1,8124084025403  -1,55349291646312  28230  34  50
-1,79775280898876  -1,53883732291158  28235  34  50
-1,78309721543723  -1,52418172936004  28241  34  50
-1,76844162188569  -1,50708353688324  28246  34  50
-1,75378602833415  -1,4924279433317  28251  34  50
-1,73913043478261  -1,47532975085491  28260  34  50
-1,72447484123107  -1,46067415730337  28265  34  50
-1,70981924767953  -1,44357596482658  28270  34  50
-1,69516365412799  -1,42892037127504  28276  34  50
-1,68050806057645  -1,41182217879824  28281  34  50
-1,66340986809966  -1,3971665852467  28286  34  50
-1,64875427454812  -1,38006839276991  28295  34  50
-1,63409868099658  -1,36541279921837  28300  34  50
-1,61944308744504  -1,34831460674157  28306  34  50
-1,60234489496825  -1,33121641426478  28311  34  50
-1,58768930141671  -1,31656082071324  28316  34  50
-1,57303370786517  -1,29946262823644  28322  34  50
-1,55593551538837  -1,28236443575965  28331  34  50
-1,54127992183683  -1,26770884220811  28337  34  50
-1,52418172936004  -1,25061064973131  28342  34  50
-1,5095261358085  -1,23351245725452  28347  34  50
-1,4924279433317  -1,21641426477772  28352  34  50
-1,47777234978017  -1,20175867122618  28357  34  50
-1,46067415730337  -1,18466047874939  28366  34  50
-1,44601856375183  -1,16756228627259  28372  34  50
-1,42892037127504  -1,1504640937958  28378  34  50
-1,4142647777235  -1,133365901319  28384  34  50
-1,3971665852467  -1,11626770884221  28390  34  50
-1,38006839276991  -1,09916951636541  28395  34  50
-1,36541279921837  -1,08207132388862  28404  34  50
-1,34831460674157  -1,06497313141182  28410  34  50
-1,33121641426478  -1,05031753786028  28415  34  50
-1,31656082071324  -1,03321934538349  28420  34  50
-1,29946262823644  -1,01612115290669  28426  34  50
-1,28236443575965  -0,999022960429897  28432  34  50
-1,26526624328285  -0,979482169027846  28441  34  50
-1,25061064973131  -0,96238397655105  28446  34  50
-1,23351245725452  -0,945285784074255  28451  34  50
-1,21641426477772  -0,92818759159746  28457  34  50
-1,19931607230093  -0,911089399120664  28462  34  50
-1,18221787982413  -0,893991206643869  28467  34  50
-1,16511968734734  -0,876893014167074  28476  34  50
-1,14802149487054  -0,859794821690278  28482  34  50
-1,13092330239375  -0,842696629213483  28487  34  50
-1,11382510991695  -0,825598436736688  28493  34  50
-1,09672691744016  -0,806057645334636  28499  34  50
-1,07962872496336  -0,788959452857841  28504  34  50
-1,06253053248657  -0,771861260381045  28513  34  50
-1,04543234000977  -0,75476306790425  28518  34  50
-1,02833414753298  -0,735222276502198  28523  34  50
-1,01123595505618  -0,718124084025403  28530  34  50
-0,994137762579384  -0,701025891548608  28536  34  50
-0,977039570102589  -0,683927699071812  28541  34  50
-0,959941377625794  -0,664386907669761  28550  34  50
-0,942843185148998  -0,647288715192965  28555  34  50
-0,925744992672203  -0,63019052271617  28560  34  50
-0,908646800195408  -0,613092330239375  28565  34  50
-0,891548607718613  -0,593551538837323  28570  34  50
-0,872007816316561  -0,576453346360528  28575  34  50
-0,854909623839766  -0,559355153883732  28584  34  50
-0,83781143136297  -0,53981436248168  28589  34  50
-0,820713238886175  -0,522716170004885  28594  34  50
-0,80361504640938  -0,503175378602833  28600  34  50
-0,784074255007328  -0,486077186126038  28606  34  50
-0,766976062530532  -0,468978993649243  28611  34  50
-0,749877870053737  -0,449438202247191  28620  34  50
-0,732779677576942  -0,432340009770396  28626  34  50
-0,71323888617489  -0,4152418172936  28631  34  50
-0,696140693698095  -0,395701025891549  28636  34  50
-0,6790425012213  -0,378602833414753  28642  34  50
-0,659501709819248  -0,359062042012702  28648  34  50
